id,Compound_CID,Data_Source,Compound,Source_Chemical_ID,Source_Chemical,Source_Chemical_URL,Source_Kind,Source_ID,Source,Source_URL,Source_Part,Taxonomy_ID,Source_Organism_ID,Source_Organism,Source_Organism_URL,Taxonomy,Evidence_IDs,Evidence_URLs,Evidence_PMIDs,Evidence_DOIs,pmcids,pclids,References
2053923,101219071,LOTUS - the natural products occurrence database,"(1S,2S,5S,6S,7R,8R,11S)-7,11-dihydroxy-6-methyl-11-propan-2-yl-5-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-9-oxatricyclo[6.2.1.02,6]undecan-10-one",Q105308792,Dendroside G,https://www.wikidata.org/wiki/Q105308792,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1016/S0031-9422(02)00484-3,https://doi.org/10.1016/S0031-9422(02)00484-3,"",10.1016/S0031-9422(02)00484-3,"",24036173,"Ye Q, Qin G, Zhao W. Immunomodulatory sesquiterpene glycosides from Dendrobium nobile. Phytochemistry. 2002 Dec;61(8):885–90. doi: 10.1016/s0031-9422(02)00484-3. PMID: 12453511."
2058794,101316879,Natural Product Activity and Species Source (NPASS),"(1S,3R,5S,8S,9R,12R,13S,14R)-14-hydroxy-13-methyl-14-propan-2-yl-4,7,10-trioxapentacyclo[6.4.1.19,12.03,5.05,13]tetradecane-6,11-dione",NPC245898,NPC245898,https://bidd.group/NPASS/compound.php?compoundID=NPC245898,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
2089461,102026936,Natural Product Activity and Species Source (NPASS),"8-[(5-Hydroxy-7-methoxy-9,10-dihydrophenanthren-2-yl)oxy]-6-methoxy-9,10-dihydrophenanthrene-2,5-diol",NPC218604,NPC218604,https://bidd.group/NPASS/compound.php?compoundID=NPC218604,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:27310249,https://www.ncbi.nlm.nih.gov/pubmed/27310249,27310249,"","","",""
2090040,102026936,LOTUS - the natural products occurrence database,"8-[(5-Hydroxy-7-methoxy-9,10-dihydrophenanthren-2-yl)oxy]-6-methoxy-9,10-dihydrophenanthrene-2,5-diol",Q105299810,Phochinenin D,https://www.wikidata.org/wiki/Q105299810,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/ACS.JNATPROD.6B00252,https://doi.org/10.1021/ACS.JNATPROD.6B00252,"",10.1021/ACS.JNATPROD.6B00252,"",2546863,2016; 79(7):1791-1797
2100914,102477413,Natural Product Activity and Species Source (NPASS),Phochinenin G,NPC212048,NPC212048,https://bidd.group/NPASS/compound.php?compoundID=NPC212048,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:27310249,https://www.ncbi.nlm.nih.gov/pubmed/27310249,27310249,"","","",""
2101195,102477413,LOTUS - the natural products occurrence database,Phochinenin G,Q105000316,Phochinenin G,https://www.wikidata.org/wiki/Q105000316,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/ACS.JNATPROD.6B00252,https://doi.org/10.1021/ACS.JNATPROD.6B00252,"",10.1021/ACS.JNATPROD.6B00252,"",2546863,2016; 79(7):1791-1797
2108280,118603930,Natural Product Activity and Species Source (NPASS),"3,13,21-Triazapentacyclo[11.8.0.02,10.04,9.015,20]henicosa-1(21),4,6,8,15,17,19-heptaen-14-one",NPC321503,NPC321503,https://bidd.group/NPASS/compound.php?compoundID=NPC321503,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
2108859,118701398,Natural Product Activity and Species Source (NPASS),"(11R,12R,13S)-2,12-dimethyl-13-propan-2-yl-10-oxa-2-azatetracyclo[5.4.1.18,11.04,12]tridecan-9-one",NPC66027,NPC66027,https://bidd.group/NPASS/compound.php?compoundID=NPC66027,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
3612731,132525205,LOTUS - the natural products occurrence database,"7-Hydroxy-9,10-dihydrophenanthrene-1,4-dione",Q115970791,"7-Hydroxy-9,10-dihydrophenanthrene-1,4-dione",https://www.wikidata.org/wiki/Q115970791,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/ACS.JNATPROD.6B00252,https://doi.org/10.1021/ACS.JNATPROD.6B00252,"",10.1021/ACS.JNATPROD.6B00252,"",2546863,2016; 79(7):1791-1797
3715587,132525205,Natural Product Activity and Species Source (NPASS),"7-Hydroxy-9,10-dihydrophenanthrene-1,4-dione",NPC479226,NPC479226,https://bidd.group/NPASS/compound.php?compoundID=NPC479226,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:27310249,https://www.ncbi.nlm.nih.gov/pubmed/27310249,27310249,"","","",""
3612732,132525207,LOTUS - the natural products occurrence database,"(3S)-4-hydroxy-2'-methoxyspiro[1,2-dihydroindene-3,6'-cyclohex-2-ene]-1',4'-dione",Q115971959,(+)-Denobilone A,https://www.wikidata.org/wiki/Q115971959,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/ACS.JNATPROD.6B00252,https://doi.org/10.1021/ACS.JNATPROD.6B00252,"",10.1021/ACS.JNATPROD.6B00252,"",2546863,2016; 79(7):1791-1797
3744927,132525207,Natural Product Activity and Species Source (NPASS),"(3S)-4-hydroxy-2'-methoxyspiro[1,2-dihydroindene-3,6'-cyclohex-2-ene]-1',4'-dione",NPC479222,NPC479222,https://bidd.group/NPASS/compound.php?compoundID=NPC479222,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:27310249,https://www.ncbi.nlm.nih.gov/pubmed/27310249,27310249,"","","",""
3492498,132525208,Natural Product Activity and Species Source (NPASS),"(3R)-4-hydroxy-2'-methoxyspiro[1,2-dihydroindene-3,6'-cyclohex-2-ene]-1',4'-dione",NPC479223,NPC479223,https://bidd.group/NPASS/compound.php?compoundID=NPC479223,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:27310249,https://www.ncbi.nlm.nih.gov/pubmed/27310249,27310249,"","","",""
3614743,132525208,LOTUS - the natural products occurrence database,"(3R)-4-hydroxy-2'-methoxyspiro[1,2-dihydroindene-3,6'-cyclohex-2-ene]-1',4'-dione",Q115971602,(-)-Denobilone A,https://www.wikidata.org/wiki/Q115971602,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/ACS.JNATPROD.6B00252,https://doi.org/10.1021/ACS.JNATPROD.6B00252,"",10.1021/ACS.JNATPROD.6B00252,"",2546863,2016; 79(7):1791-1797
3492499,132525209,Natural Product Activity and Species Source (NPASS),"(4aR,10aR)-4a,5-dihydroxy-4-methoxy-1,9,10,10a-tetrahydrophenanthren-2-one",NPC479224,NPC479224,https://bidd.group/NPASS/compound.php?compoundID=NPC479224,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:27310249,https://www.ncbi.nlm.nih.gov/pubmed/27310249,27310249,"","","",""
3614744,132525209,LOTUS - the natural products occurrence database,"(4aR,10aR)-4a,5-dihydroxy-4-methoxy-1,9,10,10a-tetrahydrophenanthren-2-one",Q115971533,Denobilone B,https://www.wikidata.org/wiki/Q115971533,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/ACS.JNATPROD.6B00252,https://doi.org/10.1021/ACS.JNATPROD.6B00252,"",10.1021/ACS.JNATPROD.6B00252,"",2546863,2016; 79(7):1791-1797
3614745,132525210,LOTUS - the natural products occurrence database,"(4aR,10aS)-4a,5-dihydroxy-4-methoxy-10,10a-dihydro-1H-phenanthrene-2,9-dione",Q115971686,Denobilone C,https://www.wikidata.org/wiki/Q115971686,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/ACS.JNATPROD.6B00252,https://doi.org/10.1021/ACS.JNATPROD.6B00252,"",10.1021/ACS.JNATPROD.6B00252,"",2546863,2016; 79(7):1791-1797
3732051,132525210,Natural Product Activity and Species Source (NPASS),"(4aR,10aS)-4a,5-dihydroxy-4-methoxy-10,10a-dihydro-1H-phenanthrene-2,9-dione",NPC479225,NPC479225,https://bidd.group/NPASS/compound.php?compoundID=NPC479225,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:27310249,https://www.ncbi.nlm.nih.gov/pubmed/27310249,27310249,"","","",""
3617366,134141097,Natural Product Activity and Species Source (NPASS),"9-(2,5-Dihydroxy-7-methoxy-9,10-dihydrophenanthren-3-yl)-5,7-dimethoxyphenanthrene-4,10-diol",NPC479228,NPC479228,https://bidd.group/NPASS/compound.php?compoundID=NPC479228,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:27310249,https://www.ncbi.nlm.nih.gov/pubmed/27310249,27310249,"","","",""
3630874,134141097,LOTUS - the natural products occurrence database,"9-(2,5-Dihydroxy-7-methoxy-9,10-dihydrophenanthren-3-yl)-5,7-dimethoxyphenanthrene-4,10-diol",Q115972359,"9-(2,5-Dihydroxy-7-methoxy-9,10-dihydrophenanthren-3-yl)-5,7-dimethoxyphenanthrene-4,10-diol",https://www.wikidata.org/wiki/Q115972359,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/ACS.JNATPROD.6B00252,https://doi.org/10.1021/ACS.JNATPROD.6B00252,"",10.1021/ACS.JNATPROD.6B00252,"",2546863,2016; 79(7):1791-1797
3632587,134145688,LOTUS - the natural products occurrence database,"10-(2,5-Dihydroxy-7-methoxy-9,10-dihydrophenanthren-3-yl)-4-methoxyphenanthrene-2,5-diol",Q115970945,"10-(2,5-Dihydroxy-7-methoxy-9,10-dihydrophenanthren-3-yl)-4-methoxyphenanthrene-2,5-diol",https://www.wikidata.org/wiki/Q115970945,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/ACS.JNATPROD.6B00252,https://doi.org/10.1021/ACS.JNATPROD.6B00252,"",10.1021/ACS.JNATPROD.6B00252,"",2546863,2016; 79(7):1791-1797
3751331,134145688,Natural Product Activity and Species Source (NPASS),"10-(2,5-Dihydroxy-7-methoxy-9,10-dihydrophenanthren-3-yl)-4-methoxyphenanthrene-2,5-diol",NPC479229,NPC479229,https://bidd.group/NPASS/compound.php?compoundID=NPC479229,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:27310249,https://www.ncbi.nlm.nih.gov/pubmed/27310249,27310249,"","","",""
3586080,134154603,Natural Product Activity and Species Source (NPASS),"7-Methoxyphenanthrene-2,4,5-triol",NPC479227,NPC479227,https://bidd.group/NPASS/compound.php?compoundID=NPC479227,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:27310249,https://www.ncbi.nlm.nih.gov/pubmed/27310249,27310249,"","","",""
3632709,134154603,LOTUS - the natural products occurrence database,"7-Methoxyphenanthrene-2,4,5-triol",Q115972177,"7-Methoxyphenanthrene-2,4,5-triol",https://www.wikidata.org/wiki/Q115972177,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/ACS.JNATPROD.6B00252,https://doi.org/10.1021/ACS.JNATPROD.6B00252,"",10.1021/ACS.JNATPROD.6B00252,"",2546863,2016; 79(7):1791-1797
3632711,134156048,LOTUS - the natural products occurrence database,"8-(4,7-Dihydroxy-5-methoxyphenanthren-1-yl)-5,7-dimethoxyphenanthrene-4,10-diol",Q115971537,"8-(4,7-Dihydroxy-5-methoxyphenanthren-1-yl)-5,7-dimethoxyphenanthrene-4,10-diol",https://www.wikidata.org/wiki/Q115971537,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/ACS.JNATPROD.6B00252,https://doi.org/10.1021/ACS.JNATPROD.6B00252,"",10.1021/ACS.JNATPROD.6B00252,"",2546863,2016; 79(7):1791-1797
3632712,134156048,Natural Product Activity and Species Source (NPASS),"8-(4,7-Dihydroxy-5-methoxyphenanthren-1-yl)-5,7-dimethoxyphenanthrene-4,10-diol",NPC479230,NPC479230,https://bidd.group/NPASS/compound.php?compoundID=NPC479230,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:27310249,https://www.ncbi.nlm.nih.gov/pubmed/27310249,27310249,"","","",""
3591417,135520438,Natural Product Activity and Species Source (NPASS),"6,7-Dihydroxy-2-methoxy-1,4-phenanthrenedione",NPC264022,NPC264022,https://bidd.group/NPASS/compound.php?compoundID=NPC264022,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:27310249,https://www.ncbi.nlm.nih.gov/pubmed/27310249,27310249,"","","",""
3671659,135520438,LOTUS - the natural products occurrence database,"6,7-Dihydroxy-2-methoxy-1,4-phenanthrenedione",Q105207809,"6,7-Dihydroxy-2-methoxy-1,4-phenanthrenedione",https://www.wikidata.org/wiki/Q105207809,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/ACS.JNATPROD.6B00252,https://doi.org/10.1021/ACS.JNATPROD.6B00252,"",10.1021/ACS.JNATPROD.6B00252,"",2546863,2016; 79(7):1791-1797
3744733,146166008,Natural Product Activity and Species Source (NPASS),"methyl 2-[(1S,3R,4S,7S,8R,11R,12R,13S)-2,12-dimethyl-9-oxo-13-propan-2-yl-10-oxa-2-azatetracyclo[5.4.1.18,11.04,12]tridecan-3-yl]acetate",NPC225781,NPC225781,https://bidd.group/NPASS/compound.php?compoundID=NPC225781,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
3751517,146166008,Natural Product Activity and Species Source (NPASS),"methyl 2-[(1S,3R,4S,7S,8R,11R,12R,13S)-2,12-dimethyl-9-oxo-13-propan-2-yl-10-oxa-2-azatetracyclo[5.4.1.18,11.04,12]tridecan-3-yl]acetate",NPC225781,NPC225781,https://bidd.group/NPASS/compound.php?compoundID=NPC225781,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
3739445,154496027,Natural Product Activity and Species Source (NPASS),"(1R,2R,5R,6S,9S,15R,16R)-16-hydroxy-15-methyl-16-propan-2-yl-3,14-dioxa-11-azapentacyclo[7.5.1.12,5.01,11.06,15]hexadecan-4-one",NPC292237,NPC292237,https://bidd.group/NPASS/compound.php?compoundID=NPC292237,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
3794454,154496027,LOTUS - the natural products occurrence database,"(1R,2R,5R,6S,9S,15R,16R)-16-hydroxy-15-methyl-16-propan-2-yl-3,14-dioxa-11-azapentacyclo[7.5.1.12,5.01,11.06,15]hexadecan-4-one",Q105302706,"(1R,2R,5R,6S,9S,15R,16R)-16-hydroxy-15-methyl-16-propan-2-yl-3,14-dioxa-11-azapentacyclo[7.5.1.12,5.01,11.06,15]hexadecan-4-one",https://www.wikidata.org/wiki/Q105302706,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1248/CPB.20.418,https://doi.org/10.1248/CPB.20.418,"",10.1248/CPB.20.418,"",669396482,"OKAMOTO T, NATSUME M, ONAKA T, UCHIMARU F, SHIMIZU M. Further Studies on the Alkaloidal Constituents of <I>Dendrobium nobile</I> (Orchidaceae)-Structure Determination of 4-Hydroxy-dendroxine and Nobilomethylene. Chem. Pharm. Bull. 1972;20(2):418–21. doi: 10.1248/cpb.20.418."
3755936,154496059,LOTUS - the natural products occurrence database,"(1R,2R,5S,6R,9S,15S,16S)-6-hydroxy-15-methyl-16-propan-2-yl-3,14-dioxa-11-azapentacyclo[7.5.1.12,5.01,11.06,15]hexadecan-4-one",Q105307500,"(1R,2R,5S,6R,9S,15S,16S)-6-hydroxy-15-methyl-16-propan-2-yl-3,14-dioxa-11-azapentacyclo[7.5.1.12,5.01,11.06,15]hexadecan-4-one",https://www.wikidata.org/wiki/Q105307500,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1248/CPB.14.672|DOI:10.1248/CPB.14.676,https://doi.org/10.1248/CPB.14.672|https://doi.org/10.1248/CPB.14.676,"",10.1248/CPB.14.672|10.1248/CPB.14.676,"",21189439|21189440,"Okamoto T, Natsume M, Onaka T, Uchimaru F, Shimizu M. The structure of dendroxine. The third alkaloid from Dendrobium nobile. Chem Pharm Bull (Tokyo). 1966 Jun;14(6):672–5. doi: 10.1248/cpb.14.672. PMID: 5964635.|Okamoto T, Natsume M, Onaka T, Uchmaru F, Shimizu M. The structure of dendramine(6-oxydendrobine) and 6-oxydendroxine. The fourth and fifth alkaloid from Dendrobium nobile. Chem Pharm Bull (Tokyo). 1966 Jun;14(6):676–80. doi: 10.1248/cpb.14.676. PMID: 5964636."
3762832,154496059,Natural Product Activity and Species Source (NPASS),"(1R,2R,5S,6R,9S,15S,16S)-6-hydroxy-15-methyl-16-propan-2-yl-3,14-dioxa-11-azapentacyclo[7.5.1.12,5.01,11.06,15]hexadecan-4-one",NPC227376,NPC227376,https://bidd.group/NPASS/compound.php?compoundID=NPC227376,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
3755969,154496459,LOTUS - the natural products occurrence database,"(1R,2R,5S,6S,9S,15R,16S)-15-methyl-16-propan-2-yl-3,14-dioxa-11-azapentacyclo[7.5.1.12,5.01,11.06,15]hexadecan-4-one",Q104953190,"(1R,2R,5S,6S,9S,15R,16S)-15-methyl-16-propan-2-yl-3,14-dioxa-11-azapentacyclo[7.5.1.12,5.01,11.06,15]hexadecan-4-one",https://www.wikidata.org/wiki/Q104953190,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1248/CPB.14.672,https://doi.org/10.1248/CPB.14.672,"",10.1248/CPB.14.672,"",21189439,"Okamoto T, Natsume M, Onaka T, Uchimaru F, Shimizu M. The structure of dendroxine. The third alkaloid from Dendrobium nobile. Chem Pharm Bull (Tokyo). 1966 Jun;14(6):672–5. doi: 10.1248/cpb.14.672. PMID: 5964635."
3794545,154497096,LOTUS - the natural products occurrence database,"(1S,2S,6S,8S,11S)-6-methyl-5-methylidene-11-propan-2-yl-9-oxatricyclo[6.2.1.02,6]undecane-7,10-dione",Q104911288,"(1S,2S,6S,8S,11S)-6-methyl-5-methylidene-11-propan-2-yl-9-oxatricyclo[6.2.1.02,6]undecane-7,10-dione",https://www.wikidata.org/wiki/Q104911288,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1248/CPB.20.418,https://doi.org/10.1248/CPB.20.418,"",10.1248/CPB.20.418,"",669396482,"OKAMOTO T, NATSUME M, ONAKA T, UCHIMARU F, SHIMIZU M. Further Studies on the Alkaloidal Constituents of <I>Dendrobium nobile</I> (Orchidaceae)-Structure Determination of 4-Hydroxy-dendroxine and Nobilomethylene. Chem. Pharm. Bull. 1972;20(2):418–21. doi: 10.1248/cpb.20.418."
3782634,161547331,LOTUS - the natural products occurrence database,"(1S,2S,5R,6R,7R,8R,11S)-7,11-dihydroxy-6-methyl-11-propan-2-yl-5-[[(2S,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-9-oxatricyclo[6.2.1.02,6]undecan-10-one",Q105308790,"(1S,2S,5R,6R,7R,8R,11S)-7,11-dihydroxy-6-methyl-11-propan-2-yl-5-[[(2S,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-9-oxatricyclo[6.2.1.02,6]undecan-10-one",https://www.wikidata.org/wiki/Q105308790,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1016/S0031-9422(02)00484-3,https://doi.org/10.1016/S0031-9422(02)00484-3,"",10.1016/S0031-9422(02)00484-3,"",24036173,"Ye Q, Qin G, Zhao W. Immunomodulatory sesquiterpene glycosides from Dendrobium nobile. Phytochemistry. 2002 Dec;61(8):885–90. doi: 10.1016/s0031-9422(02)00484-3. PMID: 12453511."
3836848,162837356,Natural Product Activity and Species Source (NPASS),"(3R,4aS,5R)-4a,5-dimethyl-7-methylidene-3-prop-1-en-2-yl-1,2,3,4,5,6-hexahydronaphthalene",NPC119969,NPC119969,https://bidd.group/NPASS/compound.php?compoundID=NPC119969,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
3828906,162842541,Natural Product Activity and Species Source (NPASS),"2-[2-hydroxy-6-methoxy-4-[(3R,4R)-4-(3-methoxyphenyl)dioxetan-3-yl]phenyl]-3-methoxy-5-[2-(3-methoxyphenyl)ethyl]phenol",NPC289185,NPC289185,https://bidd.group/NPASS/compound.php?compoundID=NPC289185,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
3854653,162842541,LOTUS - the natural products occurrence database,"2-[2-hydroxy-6-methoxy-4-[(3R,4R)-4-(3-methoxyphenyl)dioxetan-3-yl]phenyl]-3-methoxy-5-[2-(3-methoxyphenyl)ethyl]phenol",Q104988232,"2-[2-hydroxy-6-methoxy-4-[(3R,4R)-4-(3-methoxyphenyl)dioxetan-3-yl]phenyl]-3-methoxy-5-[2-(3-methoxyphenyl)ethyl]phenol",https://www.wikidata.org/wiki/Q104988232,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1002/HLCA.200790183,https://doi.org/10.1002/HLCA.200790183,"",10.1002/HLCA.200790183,"",628589502,"Liu Q, Chen W, Tang J, Zhao W. Novel Bis(bibenzyl) and (Propylphenyl)bibenzyl Derivatives from <i>Dendrobium nobile</i>. Helvetica Chimica Acta. 2007 Sep;90(9):1745–50. doi: 10.1002/hlca.200790183."
3879393,162870395,LOTUS - the natural products occurrence database,"(9S)-4,6-dimethoxy-8-[2-(3-methoxyphenyl)ethyl]-9-[(3-methoxyphenyl)methyl]-9H-xanthene-2,3,5-triol",Q104981417,"(9S)-4,6-dimethoxy-8-[2-(3-methoxyphenyl)ethyl]-9-[(3-methoxyphenyl)methyl]-9H-xanthene-2,3,5-triol",https://www.wikidata.org/wiki/Q104981417,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/NP060449R,https://doi.org/10.1021/NP060449R,"",10.1021/NP060449R,"",3063596,"Zhang X, Xu JK, Wang J, Wang NL, Kurihara H, Kitanaka S, Yao XS. Bioactive bibenzyl derivatives and fluorenones from Dendrobium nobile. J Nat Prod. 2007 Jan;70(1):24–8. doi: 10.1021/np060449r. PMID: 17253844."
3951039,162870395,Natural Product Activity and Species Source (NPASS),"(9S)-4,6-dimethoxy-8-[2-(3-methoxyphenyl)ethyl]-9-[(3-methoxyphenyl)methyl]-9H-xanthene-2,3,5-triol",NPC284296,NPC284296,https://bidd.group/NPASS/compound.php?compoundID=NPC284296,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
3879401,162870439,LOTUS - the natural products occurrence database,"(1S,3R,4R,7S,8S,11S,12S,13S)-3,4-dihydroxy-13-[(2R)-1-hydroxypropan-2-yl]-12-methyl-2,10-dioxatetracyclo[5.4.1.18,11.04,12]tridecan-9-one",Q105118547,"(1S,3R,4R,7S,8S,11S,12S,13S)-3,4-dihydroxy-13-[(2R)-1-hydroxypropan-2-yl]-12-methyl-2,10-dioxatetracyclo[5.4.1.18,11.04,12]tridecan-9-one",https://www.wikidata.org/wiki/Q105118547,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1002/HLCA.200790245,https://doi.org/10.1002/HLCA.200790245,"",10.1002/HLCA.200790245,"",655459085,"Zhang X, Liu H, Gao H, Han H, Wang N, Wu H, Yao X, Wang Z. Nine New Sesquiterpenes from <i>Dendrobium nobile</i>. Helvetica Chimica Acta. 2007 Dec;90(12):2386–94. doi: 10.1002/hlca.200790245."
3950968,162870439,Natural Product Activity and Species Source (NPASS),"(1S,3R,4R,7S,8S,11S,12S,13S)-3,4-dihydroxy-13-[(2R)-1-hydroxypropan-2-yl]-12-methyl-2,10-dioxatetracyclo[5.4.1.18,11.04,12]tridecan-9-one",NPC285812,NPC285812,https://bidd.group/NPASS/compound.php?compoundID=NPC285812,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
3608751,162878780,Natural Product Activity and Species Source (NPASS),"(2R,3R,4S,5S,6R)-2-[[(4R,4aR)-6-methyl-4-[(2S)-1-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropan-2-yl]-2,3,4,4a,7,8-hexahydronaphthalen-1-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",NPC112778,NPC112778,https://bidd.group/NPASS/compound.php?compoundID=NPC112778,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
